mask-1;//Thismakesthe,0
{register_values[rd]=register_values,1
r<string,int>>dummy_stack;stack<pair<string,1
or(inti=0x0;i<0x50001;i++){memory[i]=0x00;}lab,2
ed_once);accessed_once=true;}}if(inst=="sd"){boolaccessed_once=false;vect,1
){registers["tp"]=this_register;}elseif(i>=5&&i<=7){stringtemporary_re,2
ringopcode="0100011";stringf3=funct3[assembly_code[instruction_no][0]];stringrs,3
t3["sub"]="000";funct3["and"]="111";funct3["or"]="110";f,3
tructions[old_PC/4];intpos=executed_instruction.find('');stringfirst_word=executed_instruction,2
"0000000";funct7["sll"]="00000,1
r_values[rd]=PC+4;PC=imm+register_va,1
;break;}}//Nowcheckiftheremoveddatahasadirtybits,0
cimal(binary_bytes[i]);//characters67ofhex_instruc,2
uction){if(,0
_dirty){clean_or_dirty="Di,0
,k=3;j<=end_storage;j++,k++){new_data[k]=memory[j];}removed_data=cache[index],4
struction[i]);,1
szero//Letusdothesam,0
;stringhex_tag="0x"+binary_to,0
inary(old_PC,32,0);stringhex_PC=binary_to_hex(bin_PC);hex_PC="0x"+hex_PC;cout<<"Exec,2
en(command.substr(5));current_opened,2
ity;i++){if(cache[index][i][2]==top_tag){removed_data=cac,4
alse);int1,0
re_value;byte[1]=store_value>>8;write_access(mem_loc,byte[0],false);write_access(mem_loc+1,byte,3
ringvalue_o,0
d_instruction.subs,0
";funct3["bltu"]="110";funct3["bgeu"]="111";}//Definingallfunct7valuesvoidinitialize,2
/Uformatformat["lui"]='U';}//Keepingtrackofalllao,1
).first;inttop_line=,0
svector<string>cur_instruction;all_instructions,1
2,6)){cout<<"Errorinline:"<<instruction_no+1<<endl<<"Va,0
er_values[rs1]>=register_values[rs2]){PC=n,2
sfirstfigureouthowour20bitsofmemoryaddressaredivided.intoffset_size=log2(b,0
thisfunctionhastoreturnonly1byteintoffset_mask=1;off,0
uction_no][2])<-1*pow(2,20)||stoi(assembly_code[instruction_no][2])>=po,6
ction==".text"){dat,0
or<string>(0));/,2
tring,int>>dummy_stack;stack<pair<string,int>>dummy_stack_function=stack_of_functions,2
offsetaswell,because,ultimatelythisfunctionhastoreturnonly1byteintof,0
]="100";funct3["ori"]="110";funct3["andi"]="111";funct3["slli"]="00,3
<<instruction_no+1<<endl<<"Incorrectsyntax";exit(0);}},1
e,k=3;j<=end_storage;j++,k++){cache_block[k]=memory[j];}found_i,3
(instruction[1]);stringrs1=al,2
uction_no][1])==registers.end()){cout<<"Errorinline:"<<instruction_no+1<<endl<<"Incorrect,2
egister_values[rd]=register_values[rd]&mask;register_values[rd]&=mask;},3
tion);stringcur="";for(inti=0;i<instruction.size();i++){if(,1
ind('');stringfirst_word=exe,1
tart_storage,0
ex];queue<int>dummy_q;intoffset_size=log2(block_s,1
l"]="0000000,0
edeclareallvariab,0
();//Iterateoverthebinarystringfor(inti=0;i<len,1
<",Set:"<<hex_set<<","<<"Miss"<<",Tag:"<<hex,0
ask=1;tag_mask=tag_mask<<20;tag,0
or<int64_t>byte(8);boolaccessed_once=false;for(inti=0;i<8;i++){byte[i]=read_access(st,3
endl;//UpdatePCvaluePC+=4;}elseif(inst=="jalr"){//Extracttherd,rs1andim,1
nd('');stringfirst_word=executed_instructio,1
if(load_operands.find(cur_instruction[0])!=,2
);}imm=decimal_to_binary(stoi(assembly_code[instruction_no][3]),6,true);imm="010000"+imm;}else{if(st,4
funct3;unordered_map<string,string>funct7;unordered_map<string,char>format;unordered_set,2
{intdummyi=i;charnum1=dummyi%10+'0';dummyi/=1,0
rmationunordered_map<string,string>registers;unordered_map<string,string>funct3;unordered_ma,2
truction[3]);//Weassumethatrs1alwaysstoresaddressesinformofintegerintstart_location=imm,1
tion_no].size()!=4){cout<<"Errorinlin,1
or_miss="Hit";}if(is_dirty){clean_o,1
essed_once=false;for(inti=0;i<8;i++){byte[i]=read_access(start_location+i,accessed_once);accessed,2
ubstr(pos+1);}stringbin_PC=decimal_to_binary(PC,32,0);stringhex_PC=binary_to_hex(bin_PC);he,3
&i<=31){string,0
ed_map<string,int>labels;unordered_map<string,int64_t>register_val,2
nwecandirectlyadd,0
}mem_loc+=4;}//Returnthenewmem_locwhereyoucanwritetonextreturnmem_loc;}//Functiontostorehalfw,0
d(assembly_code[instruction_no][1])==registers.end()){cout<<"Error,4
().first;inttop,1
t];//Sincethisahit,weneedtoupdatetheorderofaccessve,0
ister;registers["fp"]=this_register;}elseif(i==9){registers["s1"]=this_register;},4
"]=0;}//CodeforRformatinstructionsvoidexecute_R(vector<vector<string>>&assembly_co,2
edby64-shifting_amount1'suint64_tmask=(1U<<(64-shifting_amou,0
remove.scurrent_opened_file.pop_back();current,1
art_location,fal,0
6"){r="x6";}elseif(r=="t2"||r=,1
block_size-1);for(intj=start_storage,k=3;j<=end_storage;j++,k++){cache_block[k]=memory[j];}ca,3
ge=(mem_loc/block_size)*block_size,1
){r="x9";}elseif(r,1
uction_no+1<<endl<<"Incorrectvalueofrs2";exit(0);}//Not,1
lear();//cache.clear();for(inti=0;i<memory.size();i++){memory[,3
3["jalr"]="000";funct3["sb,1
tructionif,0
cheintcache_size,block_size,associativity;stringreplacement_policy,write_back_policy;boolcache_e,0
_PC="0x"+hex_PC;cout<<"Executed:"<<executed_instruction<<";PC="<<hex_PC<<endl,0
idinitialize_load_operands(){load_operands.insert("lb");load_operands.i,2
bytes(4);for(inti=0;i<4;i++){binary_bytes[,1
(index,tag,false,mem_loc,"w,0
ush_back(bin_to_hex[b]);}if(length*4>binary.size()){stringzeros="",fs="";for(inti=length*4;i<,4
h*4<binary.size()){hex=hex.substr(binary.size()-length*4);}if(trim){,5
gcommand;getline(cin,command);if(!command.find("load")){//Fi,3
rst;inttop_line=stack_of_functions.top().second;top_line=PC/4+1;stack_of_func,1
liasRemover(instructi,0
ubstr(10,10)+imm.substr(9,1)+imm.substr(1,8)+rd+opcode;stringhex_instruction=b,3
notfindthevalue,weneedtolookinthememoryif(!found){if(!accessed_o,1
_replace,intmem_loc,stringopera,0
lseif(registers.find(assembly_code[instruction_no][2])==registers.end()){cout<<"Er,5
bin_PC);hex_PC="0x"+hex_PC;cout<<"Executed:"<<executed_instruction<<";PC="<<hex_PC<<en,0
"1001";hex_to_bin['a']="1010";hex_to_bin['b']="1011";hex_to_bin['c']="1100";hex_to_bi,3
ctionif(inst=="beq"){if(register_values[rs1]==regist,2
truction_no][1])==registers.end()){cout<<"Errorinline:"<<instruction_no+1<<endl<<"Incorrec,2
alue>>8;memory[mem_loc]=byt,1
cess(intmem_,0
rorinline:"<<instruction_no,0
}elseif(format[cur_instr[0]]=='U'){step_U(cur_i,3
ptrackofthenewpcvalueandextractthers1andrs2valuesintnew_pc=PC+stoi(instruction[3,0
oc|=(removed_data[2]<<(offset_size+index_size),2
esinttemp_mask=1;temp_mask=temp_mask<<(index_size+,0
immediateisoutofrange";exit(0);}//Notingthevaiouspartsoftheinstrctionstri,1
ty}for(inti=0;i<associativity;i++){if(cache[index][i][2]==top_tag){removed_data=c,4
lib>#include<math.h>#include<sstream>#include<stack>#include<queue>#include<random>#include<io,5
torage=(mem_loc/block_size)*block_size+(block_size-1);cache_block[0]=1;//Thebitisnowvalidcache_blo,3
{read_or_write="R";}stri,1
CacheDisabled";}}elseif(command=="c,0
1";stringf3=funct3[assembly_code[instruction_no][0]];stringrs1,3
f(bin[i]=='1'){decimal+=pow(2,length-1-i),3
ter_values[rd]=register_values[rs1]<<register_va,2
storage,k=3;j<=end_storage;j++,k++,0
ond;top_line=old_PC/4+1;stack_of_functions.pop();st,1
p<<endl;}if(stack_of_functions.empty()){cout<<"EmptyCallStack:Executioncomplete\n";}}elseif(!co,2
ing>to_store;stringcur="";for(char,0
clude<queue>#include<random>,2
o][1])==registers.end()){cout<<"Errorinline:"<<instructi,2
0);}//Notingthevariouspartsoftheinstructionstringopcode="11,0
ta[2]=tag;for(intj=start_storage,k=3;j<=end_storag,1
nclude<cstdlib>#include<math.h>#include<sstream>#include<stack>#inclu,4
a3"||r=="x13"){r="x13";}elseif(r=="a4"||r=="x14"){r="x14";}elseif(r=="a5"||r==,3
,pos);if(first_word.back()==':'){executed_instruction=e,2
ister_no="t";temporary_register_no+=to_string(i-28+3);registers[temporary_register_no]=this_registe,2
stringinst=instruction[0];stringrd=aliasRemover(instruction[1]);stringr,3
ctor<vector<string>>&assembly_code,intinstruction_no){//Handlinge,2
ize,block_size,associativity;stringreplacement_policy,write_back_policy;boolcache_enabled=false;ve,0
];}if(operation=="write"){new_data[3+offset]=val;new_data[1]=1;//Setthebittodirty}for(inti=0;i<a,4
n_no][2])==registers.end()){cout<<,2
srai"||inst=="slli"||inst=="srli"){//Extractthe,0
labelsfromthemainstackandprint,0
_register;if(i==0){registers["zero"]=this_register;}elseif(i==1){registers["ra"]=t,5
_code[instruction_no][3])<-pow(2,12)||stoi(assembly_code[instruction_no][3])>=pow(2,12)-,8
//Returnthenewmem_locwhereyoucanwritetonextreturnmem_loc;}//Functiontostorebytwi,0
ableinstruction_nostringhex_instruction=binary_to_hex(instr);vector<st,1
es,ifitiswritethorugh,wejustwritetomemorywithoutbotheringtoddoanyt,0
0});last_exected_line.c,0
;}else{if(cur,0
PC=decimal_to_binary(old_PC,32,0);stringhex_PC=binary,1
onsofindex,0
{boolisNegative=false;if(decimal<0){is,0
(0);}//Noting,1
10";funct3["ld"]="011";funct3["lbu"]="100";funct3["lhu"]="101";funct3["lwu"],4
ndingtherealdatainthatlocation//Ifwefindthisblockinthecache,wereadonlythis,0
uction=executed_instruction.substr(pos+1);}stringbin_PC=decimal_to_binary,1
re,data_base_a,0
idinitialize_funct3(){funct3["add"]="000";funct3["sub"]="000";funct3["and"]="111";fu,4
cur.size()-1]==','||cur[cur.size()-1]==')'){cur.pop_back();}cur_instruction.push_back(cur),6
>dummy_q;intoffset_size=log2(block_size);//Thesemanybitsarefor,1
ction.size();i++){if(instruction[i]!=''&&instruction[i]!='('){cur.push_back(instruction[i]);}els,7
i]);vector<uint8_t>byte(8);for(inti=0;i<8;i++){byte[7-i]=store_value>>(7-i)*8;}for(inti=0;i,5
sign(no_of_indexes,vector<vector<int>>(associativity,vector<int>(block_size+3,3
){cout<<"Errorinline:"<<instruction_no+1<<endl<<"Wrongsyntax,forRtypeformat,youmustente,0
_stack,top_line});s,0
ter_values[rs2];}elseif(inst=="or"){register_values[rd]=register_values[rs1]|register,4
bly_code.size();instruction_no++){if(format[assembly_code[instruction_no,1
tevaluesstringrs1,rs2,0
etheorderofaccessvectorif(!accessed_once){hits++;update_queue(,1
']="0101";hex_to_bin['6']="0110";hex_,1
rectvalueofrd";exit(0);}elseif(stoi(assembly_code[instruction_no][2])<-1*p,4
0]];stringrs1=registers[assembly_code[instruction_no][1]];s,3
cuted_instruction<<";PC="<<hex_PC<<endl;//UpdatePCvaluePC+=4;}elseif(inst=="jalr"){//Extract,1
se;vector<uint8_t>byte(4);for(inti=0;i<4;i++){byt,2
isoutofrange";e,0
0,0);stringhex_set="0x"+binary_to_hex(bin_set,true,5);stringbin_tag=decimal_to_bina,1
ngzeros="",fs="";for(inti=length*4;i<binary.size(),1
uted_instruction=all_instructions[,0
end_storage;j++,k+,0
ssembly_code.push_back(cur_instruction);PC+=4;}instruction_f,1
ecountnumberofmemoryb,0
=executed_instruction.substr(pos+1);}stringbin_PC=decimal_to_binary(old_PC,32,0);stri,2
tdecimal=binary_to_deci,0
ad_operands.ins,0
first_word=executed_instruction.substr(0,pos);if(first_word.back()==':'){exe,3
t=stoi(comm,0
byte[4];for(,1
tion[3]);rs1=aliasRemover(instruction[2]);intmem_loc=imm+r,3
es[rd]=register_values[rd]&mask;register_values[rd]&=mask;}}else,3
et:"<<hex_set<<","<<"Miss"<<",Tag:"<<hex_tag<<","<<"Clean"<<"Fromwriteaccess"<<endl;}}/,0
pow(2,length-1-,0
i<length;i++){//Ifthecurrentcharacteris'1',a,0
elseif(r==",0
uction[2]);imm=stoi(instruction[3]);//Wea,3
e_out_name);//GothroughallthevaluesintheD-cacheandwriteonlytheonceswhichareval,0
tructionif(loa,0
_to_bin['c']="1100";hex_to_bin['d']="1101";hex_to_bin['e']="1110";hex_to_bin['f']="1111";stringbin=,4
8";}elseif(r=="s1"||r=="x9"){r="x9";}elseif(r=="a0"||r==",2
at,youmustenter4operands"<<endl;exit(0);}if(labels.find(assembly_code[instruction_no,1
ed_instruction<<";PC="<<hex_PC<<endl;,0
pdate_queue(index,tag,false,mem_loc,"write",false,true,val);break;}}//Ifwedidnotfindthe,1
at[cur_instr[0]]=='I',2
lthevaluesintheD-cache,0
PC="0x"+hex_PC;cout<<"Executed:"<<executed_instruction<<";PC="<,0
[i]=hex_to_bi,1
(PC/4+1)!=break_lines.end()){cout<<"Ex,2
ess=0x10000;//Loadthenextfileintoaqueueofstrings,suchthatafterexecutionofeachrun,we,0
ringinstr=imm+rs1+f3+rd+opcode;stringhex_instruction=binary_to_hex(ins,0
//Iterateoverthebinarystringfor(inti=0,0
y[mem_loc]=val;//Incaseofwritethroughandmiss,wedonotcontactthecacheatall.So,weneedtoprin,1
dothesameforindexma,0
sspecifiedandstorethemstartingforlocationspecifiedbythemem_locfor(inti=1;i,0
ved_data[3+i];}}}}}//Hereweneedtoensurethatallthebocksarewritten,1
xori"]="100";funct3["ori"]="110";fu,1
]=0;//Initiallynotdirtynew_data[2]=tag;for(intj=start_sto,1
;i++){bin+=hex_to_bin[hex[i],1
_back(command[i]);}}s_addr=s_addr.substr(2);//Weremovetheleading0,3
cache[0][0].size());vector<int>,4
out<<"Errorinline:"<<instruction_no+1<<endl<<"Valueofimmediateisoutofrange";exit(0);}//Not,1
greplacement_policy,write_back_policy;boolcache_enabled=false;vector<vector<vector<int,0
);for(inti=0;i<4;i++){byte[3-i]=store_value>>(3-i)*8;}for(inti=0;i<4;i++){write_access(mem_loc+i,b,3
ro}}}elseif(!command.find("cache_simdump")){s,2
)){cout<<"Errorinline:"<<instruction_no+1<<endl<<"Valueofimmediateisoutofrange";exit(0);}/,1
_values[rs1]>>register_values[rs2];}//Updatethestackoffunctionsandtheirlastexe,2
uction_no+1<<endl<<"Valueofimmediateisoutofrang,0
struction[i]);vector<uint8_t>byte(8);for(int,3
onsofindexb,0
anyaretagbits//Letusnowcalculatethem,0
ck(cur);}cur="";}else{cur.push_back(c);}}if(cur!=",3
ore_byte(vector<strin,0
ister_values[rs1]>=regist,1
g_mask^temp_mask;//Makesthepositionsofindexbitsandoffsetbitszero//Letusdothesameforindexmakintindex_,0
_map<string,string>funct3;unordered_map<string,string>funct7;unordered_map<string,char>format;unorde,3
s2=registers[assembly_code[instruction_no][2]];stringimm=decimal_to_binary(stoi(a,3
(hits)/(hits+misses);}stack_of_functions.pop();}}}elsei,3
f_register_int,64,1);stringvalue_of_register,0
ock_size)*block_size;intend_storage=(mem_loc/block_size)*bloc,1
ion_no+1<<,0
,booltrim=false,intlength=8){unor,0
ge=(mem_loc/block_,0
uted_instruction.substr(pos+1);}strin,1
lueofPCaccordinglyregister_values[rd]=PC+4;PC=imm+regi,1
shthenewtagv,0
oint-count_h,0
erexecutionofeachrun,wecandequeuethetopstringinstruction;instruction_file.open(command.substr(5,0
taif(cache_block[0]==0){//Thisisaninvalidfr,2
onesinttemp_mask=1;temp_mask=temp_mask<<(index_size+offset_size);,1
mem_loc|=(removed_data[2]<<(offset_size+index_size));to_store_mem_loc|=(,2
s67ofhex_instruction}for(int,0
"ld"){vector<int64_t>byte(8);boolaccessed_once=false;for(inti=0;i<8;i++){byte[i]=re,3
ck=cache[inde,0
_half(to_store,data_base_address);}elseif(to_store[,1
pswhichwillstorethenecessaryinformationunordered_map<string,st,0
pen(cache_output_name);}//Conv,1
"slli"]="001";fu,0
lregistersvoidinitialize_registers(){for(int,1
code[instruction_no][0]=="srai"){if(stoi(assembly_code[instruction_no][,3
+){memory[instruction_no*4+i]=byte[i];}}//CodeforUformatinstructionsvoidexecute_U(vector<,3
ues["x0"]=0;},1
d){update_queue(index,tag,true,mem_loc,"write",false,false,val,offset);}}}}else{mem,2
elseif(i==1){registers["ra"]=this_registe,2
atlocation//Ifwefindthisblockinthecache,,0
r=="x0"){r="x0";}elseif(r=="ra"||r=="x1"){r="x1";}elseif(r=="sp"||r=="x2"){r="x2";}elseif(r=="gp"||r,5
tions.push({top_of_stack,top_line},1
stringtop_of_stack=stack_of_functions.top().first;inttop_line=stack_of_functions.top().second;top_li,2
hetagbitslaterinttag_mask=1;tag_mask=tag_mask<<20;tag_mask=tag_mask-1;//,0
einstrutionstringopcode="0110011";stringf3=funct3[assembly_code[in,0
e_block[0]==0){//memory[mem_loc]=val;//Getthevalueandthenstoretheremainingwords,c,2
einstructionisdata,thenensurethatuntilwesee.text,wekeepstoringdataif(i,0
ask=index_mask-1;temp_mask=1;temp_mas,0
ginstr=imm+rd+opcode;stringhex_instruction=binary_to_hex(instr);vector<string>binary_bytes(4),3
_instruction<<,0
(cin,command);if(!command.find("load")){//Firstresetallthereg,3
sd"){boolaccessed_once=false;vector<uint8_t>byte(8);for(inti=0;i<8;i++){byte[7-i]=,3
inttag_size=20-offset_size-index_size;//Andthesemanyaretagbitsboolis_dirty=false;if(replacement_pol,0
ock[1]=0;//Initiallynotdirtycache_block[2]=tag;for(intj=start,2
;}//Take1'scomplementfor(inti=0;i<bin.size,0
ememoryif(!found){if(!accessed_once){misses++;if(write_back_policy=="WT"){stringbi,3
toretheremainingwords,criticalwordfirstploicyintstart_storage=(mem_loc/block_size)*bl,1
x["0101"]='5';bin_to_hex["0110"]='6';bin_to_hex[",2
eif(command=="cache_simstats"){if(cache_enabled){cout,2
mand.find("cache_simdump")){stringmyfile_out_name=command.s,1
otdefined";exit(0);},1
address,fals,0
itiswithinrangeif(assembly_code[instruction_no],1
opopthelabelsfromthemainstackandprin,0
g_size=20-of,0
oi(assembly_code[inst,0
gvaluevector<int>removed_data(cache[0][0].size());vector<int>ne,6
4;i++){memory[i,0
valuesthattheu,0
isnowvalidcache_block[1]=1;/,1
e);for(inti=0;i<block_size;i++){memory[to_store_mem_loc+i]=removed_data[3+i];}}}}if,3
+1<<endl<<"Incorrectvalueofrs2";exit(0,0
ttop_line=stack_of_functions.top().second,1
ion_no][2])==registers.end()){cout<<"Errori,2
locfor(inti=1;i<instruction.size();i++){uint64_tstore_,1
uchthatafterexecutionofeachrun,wecandequeuethetopstringinstruction;,0
aretagbits//Letusnowcalculatethemask,0
]="101";funct3["lb"]="000";funct3["lh"]="001";funct3["lw"]="0,3
ruction}for(inti=0;i<4;i++){memory[instruction_no*4+i]=byte[i];}}//Codefor,3
ocation,false);uint8_tres=byte;register_values[rd]=res;}e,1
ary_regist,0
datano?to_store_mem_loc|=(removed_data[2]<<(offset_size+index_size));to_store_mem_loc|=(index,2
n[1]);stringrs1=aliasRem,1
ister_values;unordered_,0
word(vector<string>instruction,intmem_loc){//Gothrougha,2
e{inttop_tag=q.front();//Getth,1
size+offset_size);index_mask=index_mask-1;temp_mask=1;temp_mask=temp_mask<<offset_size;temp_ma,0
mm=stoi(instruction[2]);}imm=imm<<12;register_values[rd]=imm;//Updatethestackoffun,3
t>register_values;unordered_map<string,string>registers_alis;vector<string>all_ins,2
ion_no][2]);}if(dec_imm,1
seif(i==2){registers["sp"]=this_register;}elseif,3
ormatstepinstructionsvoidstep_B(vector<s,0
er_bin=decimal_to_binary(value_of_register_int,64,1);stringvalue_,1
or<uint8_t>byte(4);for(inti=0;i<4;i++){byte[3-i]=store_value>>(3-i)*8;}for(inti=0;i<4;i+,5
t(0);}elseif(stoi(assembly_code[instruction_,1
]=byte;}if(inst=="sh"){vector<ui,1
ringrs2=aliasRemover(instruction[3]);//Dothearithmeticacc,2
ns.clear();offset_to_label.clear();while(!stac,2
er_values[rd]=register_values[rs1]-register_values[rs2];}elseif(inst=="and"){register_values[rd]=,5
natingthevariouspartsstringinstr=imm.substr(0,7)+rs2+rs1+f3,1
thesemanyaretagbitsboolis_dirty=false;if(repla,0
embly_code[instruction_no][0]==,2
instruction_no+1<<endl<<"Valueofimmediateisoutofr,0
o_store,data_base_address);}elseif(to_store[0]==".half"){data_base_address=store_hal,2
="";}else{cur.push_back(c);}}if(cur!=""){to_store.push_back(cur);}if(to_store[0]==".dword"){data_,7
Incorrectvalueofrs1";exit(0);}elseif(stoi(assembly_code[ins,1
f(r=="tp"||r=="x4"){r="x4";}elseif(r=="t0"||r=="x5"){r="x5";}elseif(r=="t1"||r=="x6"){r="x6",5
ue_of_register_bin=decimal_to_binary(value_of_register_int,64,1,0
C=new_pc;}else{PC+=4;}}elseif(inst=="blt"){if(register_,2
1;//Thismakesthemask20onesintte,0
ryaddressaredivided.intoffset_size=log2(block_size);//Thesemanybit,1
e(2);byte[0]=store_value;byte[1]=store_value>>8;memory[mem_loc]=byte[0];memory[mem_loc,5
="x";register_no+=to_string(i);stringthis_register=decimal_to_binar,1
code[instruction_no][0]]=='S'){execute_S(a,2
();j++){for,1
][3])==labels.end()){cout<<"Errorinline:"<<instruction_no+1<<endl<,2
memory[j];}if(operation=="write"){new_data[3+offset]=val;new_data[1]=1;//Setthebittodirty}for(int,5
i(assembly_code[instruction_no][3]),12,true);}//Concatinatingthevaluesstringinstr=imm+rs1+f,3
3]),12,true);}//Concatinatingthevaluesstringinstr=im,0
stringrs2=registers[assembly_code[instruction_no][2]];stringimm=decimal_to,3
amisreques,0
inti=0;i<4;i++){binary_bytes[i]=hex_to_binary(hex_inst,1
intstart_location=imm+register_values[rs1];if,1
]==1){is_dirty=true;intto_store_mem_loc=0;//Hereth\etagandindexshouldbeoftheremoveddatano?to_sto,0
{stack_of_functions.pop();}stack_of_functions.push({"main",0});las,4
}//Updatethestackoffunctionsandtheirlastexecutedlineaccordingly,0
+imm;}elseif(assembl,0
greplacement_policy,write_back_policy;bool,0
3["jalr"]="000";funct3["sb"]="000";funct3["sh"]="00,3
_instruction.f,0
nthecaseofmisses,ifitiswri,0
gister_values[rd]=register_values[rs1]+r,2
es(4);for(inti=0;i<4;i++){,1
truction_no*4+i]=byte[i];}}//CodeforBformatinstructionsvoidexecute_,1
tractthembreak_lines.insert(break_point-count_how_many_to_skip);cout<<"Insertedbreakpointatline:",1
block[0]==0){val=memory[mem_loc];//Getthevalueandthenstore,2
ormat["or"]='R';format["and"]='R';format["sll"]='R';form,3
queue<int>q=order_of_access[index];queue<int>dummy_q;intoffset_size=log2(block_size);//Thesema,4
//Weremovetheleading0xinthestring//Wenow,0
oringdataif(instruction==".data"){data=true;count_how_many_to_skip++;continue;}if(data||(instru,2
[3]<<24)|(byte,1
Remover(instruction[2]);imm=stoi(instruction[3]);,4
eandwriteonlytheonceswhicharevalidfor(inti=0;i<cache.size(,0
tructionsvoidstep_R(vector<string>instruction){//Extractrd,rs1,rs,2
-1;//Thismakesthemask20onesint,0
block;returnval;}}//Ifwewerenotabletofindanyinvalidblock,w,0
^temp_mask;//Makesthepositionsofindexbitsandoffsetbitszero//Letusdothesameforindexmakin,0
ue;update_queue(index,tag,false,mem_loc,"read",true,false);cache[index][,2
){PC=new_pc;}else{PC+=4;}}elseif(inst=="bltu"){uint64_tval_rs1=register_values[rs1],val_rs2,4
ntax,forRtypeformat,yo,0
intinstruction_no){//Handlingerrorif(ass,0
ter=decimal_to_binary(i,5,false);registers[register_no]=this_registe,2
es++;if(write_back_policy=="WT"){stringbin_address=decimal_to_binary(mem_loc,20,0);s,2
uction_no][3]];//Conca,1
tax,forUtypeformat,youmustenter3operands"<,0
ache[0][0].size());vector<int>new_data(cache[0][0],6
yntax,forStypeformat,youmustenter4operands"<<endl;exit(0);}elseif(reg,1
}}if(cur!=""){if(cu,1
o_decimal(bin_instr);dec_imm=decimal;}else{dec_,1
_no][1])==registers.end()),2
p().first;inttop_line=stack_of_functions.top().second;top_line=P,2
ction){//Keeptrackofthenewpcvalueandextractthers1an,0
ramisrequestingtoreadinttag=tag_mask&mem_loc;tag>>=(index_size+,0
f(inst=="lh"){int,1
ng>registers;unordered_map<string,string>funct3;unordered_map<string,string>funct7;unordered_,2
roughallthevaluesthattheuserhasspec,0
trd,rs1,rs2stringinst=instruction[0];stringrd=aliasRemover(instruction[1]);str,3
nd;top_line=PC/4+1;stack_of_functions.pop();stack_of_function,1
<instruction_no+1<<endl<<"Incorrectvalu,0
embly_code.size();boolto_break=false;intbreak_point_line_to_remove;i,1
fp"]=this_register;}elseif(i==9){register,1
ecimal);stringbin="";while(decimal!=0){bin.push_back(de,1
tsofmemorylocationbeingrequestedbyprogramintindex=index_mask&mem_loc;index>>=(offset_siz,0
ncatinatingtheinstructionstringinstr=imm.substr(0,1)+imm.substr(1,1
_size-index_size;//Andthesemanyaretagbits//Letusnowcalculatethemaskrequiredtofindoutthetagbitslater,0
]=byte[i];}}//CodeforBformatinstructionsvoidexecu,1
_U(vector<vector<string>>&assembly_code,intinstru,2
inst=instruction[0];r,1
;offset_to_label[PC]=cur;cur="";continue;}if(cur[cur.size()-1]==','||cur[cur.size()-1]==')'){cur.pop,6
;cache[index][i]=new_data;break;}}//Nowcheckiftheremoveddatahasadirtybitset,andifso,weneedtoup,2
theinstructionisdata,thenensurethatuntilwesee.text,wekeepstoringdataif(instruction,0
='B'){step_B(cur_instr);}elseif(f,2
eindexassociativity=cache_,0
s2]){PC=new_pc;}else{PC+=4;}}elseif(inst=="blt"){if(register_values[rs1]<register_values[rs2]){PC,5
erethetagandindexshouldbeoftheremoveddatano?to_store_m,0
bin_s_addr);intcoun,0
e_address=store_half(to_store,data_base_address);}elseif(to_store[0]=,2
outofrange";exit(0);}imm=decimal_to_binary(stoi(assembly_cod,1
ex_instruction=binary_to_hex(instr);vector<string>binary_bytes(4);for(inti=0;i<4;i++){b,3
ex_to_binary(hex_instruction.substr(6-2*i,2));}uint8_tbyte[4];for(inti=0;i<4;i++){byte,3
||inst=="lhu"||inst=="lwu"){//Extractrd,rs1,andimm,0
ordered_map<string,char>format;unordered_set<string>load_operands;unordered_map,2
f(r=="s9"||r=="x25"){r="x25";}elseif(r,2
if(command=="exit"){//Exitthesimulatorcout<<"Exitedthesimu,1
erethetagandindexshouldbeoftheremoveddatano?to_store_mem_loc|=(removed_da,0
y_bytes[i]=hex_to_binary(hex_instruction.substr(6-2*i,2));}uint8_tbyte[4];for(inti,4
"0010011";}//Notingthevaiourspartsoftheinstrutionstringf3=funct3[assembly_code[instruction_,0
){r="x1";}elseif(r=="sp"||r=="x2"){r="x2";}elseif(r=="gp"||r=="x3"){r=",4
_no][1])==registers.end()){cout<<"Errorinline:"<,2
ache_simdump")){stringmyfile_out_name=command.substr(15);ofs,1
e:"<<instruction_no+1<<endl<<"Incorrectsyntax";exit(0);}}}elseif(command,1
start_loca,0
tofrange";exit(0);}//Notingthevarious,1
es.end()){cout<<"Executionstopped,1
ion_no);}elseif(format[assembly_code[instruction,0
er_values["x0"]=0;}//CodefortheUformatstepinstructionsvoid,1
newtagvaluevector<int>r,1
";}elseif(r=="s11"||r=="x27"){r="x27";,1
to_bin['2']="0010";hex_to_bi,1
tion=all_instructions[PC,0
=="lwu"){//Extractrd,rs1,andimmediaterd=alias,0
>&assembly_code,intinstruction_no){//Handlingerrorsif(assembly_code[inst,0
x_to_bin['3']="0011";hex_to_bin['4']="0100";hex_to_bin['5,2
ryif(!found){if(!accessed_once){misses++;if(write_back_policy=="W,2
ecanproceedwithfindingtherealdataintha,0
<"Wrongsyntax,forItypeformat,youmustenter4operands"<<endl;e,0
//memory[mem_loc]=byte;}if(inst=="sh"){vector<uint,2
[i]);//characters67ofhex_instruction}for(inti=0;i<4;i++){memory[i,1
_to_hex["1,0
thing}else{intrandom_number=rand()%associativity;vector<int>removed_data(cache[0][0].siz,4
cur.size()-1]==')'){cur.pop_back();}cur_,3
'||cur[cur.,0
